"","topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","project","projecttype"
"hiwikiquote",0.357544278554691,0.299011008530853,0.340681857204875,0.000988819720551597,6.64832914804167e-05,0.000139250881398991,0.00154331903534043,2.49827808105133e-05,"hiwikiquote","Wikiquote"
"hiwikivoyage",0.0204073411247621,0.966983074240018,0.00587015816511698,0.00314124963171779,0.00012708642675852,0.000314165576447046,0.00311830915793917,3.86156772402468e-05,"hiwikivoyage","Wikivoyage"
"hiwiktionary",0.999468883823692,0.000313152736800731,9.08378416852162e-05,4.68318181209177e-05,5.49160642292716e-06,7.39567300707396e-06,6.49495435311049e-05,2.45695673968279e-06,"hiwiktionary","Wiktionary"
"howiki",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"howiki","Wikipedia"
"hrwiki",0.015282618014768,0.111366327378142,0.872650902723934,2.8546239759086e-05,2.07747305041122e-07,1.18530412917809e-05,0.000642539674631803,1.70051801681155e-05,"hrwiki","Wikipedia"
"hrwikibooks",0.373865153529253,0.623345826220129,0.00174177136221848,0.000504181688405433,3.07636148815945e-05,5.69734883007308e-05,0.000446224862690872,9.10523412103239e-06,"hrwikibooks","Wikibooks"
"hrwikiquote",0.177056021907858,0.457397165462227,0.364593434698682,0.000311551426790765,2.88411526157644e-05,5.33606282688257e-05,0.00054847121143513,1.11535121228326e-05,"hrwikiquote","Wikiquote"
"hrwikisource",0.25110201060387,0.735547188797156,0.0110060097566202,0.00124282275573413,6.55324653701069e-05,0.000138254552647098,0.000876465222608303,2.17158459942421e-05,"hrwikisource","Wikisource"
"hrwiktionary",0.992768122407289,0.00671956860589289,0.000348207122190131,7.4982121931901e-05,5.01663203753845e-06,9.34380047842891e-06,7.2816756514027e-05,1.94255366660624e-06,"hrwiktionary","Wiktionary"
"hsbwiki",0.0144439413056858,0.150420636742049,0.322189361330915,0.512786306690061,7.6589078649768e-08,8.95337980790495e-08,0.000159293637410515,2.94171002445058e-07,"hsbwiki","Wikipedia"
"hsbwiktionary",0.996686083148542,0.00254633123685746,0.000368040830354798,0.000190160195987654,8.30899962501067e-06,2.01506467946839e-05,0.000176120720453577,4.80422138506409e-06,"hsbwiktionary","Wiktionary"
"htwiki",0.00441347028431292,0.417891100332296,0.139939417762372,0.436733096257215,1.81655473107813e-07,2.08987997194507e-07,0.00102226869916254,2.56021170085983e-07,"htwiki","Wikipedia"
"htwikisource",0.964276823174637,0.0343914462559858,7.76944019378139e-05,0.000475435807187244,0.000127315057666282,0.000113361452218177,0.000444023488293347,9.39003620747873e-05,"htwikisource","Wikisource"
"huwiki",0.021874317717512,0.0333835669064828,0.478622012342473,0.465954186631855,4.15887368619418e-07,3.78581104857247e-05,8.53091763738087e-05,4.23332274493028e-05,"huwiki","Wikipedia"
"huwikibooks",0.00283983365720926,0.987994641359624,0.00133768413993731,0.000197060804432663,1.32534341826025e-05,2.99615614964162e-05,0.0075836122362419,3.95280687620554e-06,"huwikibooks","Wikibooks"
"huwikinews",0.0133361386214196,0.564032433024386,0.414633525324173,0.000218440652467139,2.65372709650623e-05,3.13482584928311e-05,0.000363130507311437,0.0073584463407846,"huwikinews","Wikinews"
"huwikiquote",0.0182315852570064,0.551128263674588,0.4304388211915,6.29895298291968e-05,6.60872488414852e-06,1.06681696885818e-05,0.000113905678490831,7.1577740133749e-06,"huwikiquote","Wikiquote"
"huwikisource",0.0534911629447821,0.729866252951781,0.215798046327525,0.000384729875736543,2.56131127700854e-05,5.01275314095507e-05,0.000375643966233831,8.42328976197545e-06,"huwikisource","Wikisource"
"huwiktionary",0.998778926836828,0.000983602093180132,0.000132860121507516,4.67521585478862e-05,2.87875670218193e-06,5.7133105874514e-06,4.80710507478587e-05,1.19567189828534e-06,"huwiktionary","Wiktionary"
"hywiki",1.71107904642106e-05,2.15099921119917e-05,5.17859868652373e-05,0.0046868669234654,0.286889182604445,0.708326485687357,7.05451393294194e-06,3.50135879029238e-09,"hywiki","Wikipedia"
"hywikibooks",0.800537340501089,0.195060201510466,0.00299267547305465,0.000422991011550057,5.29306465432083e-05,8.7245586139327e-05,0.000830834245271634,1.57810258861753e-05,"hywikibooks","Wikibooks"
"hywikiquote",0.03494146933889,0.0228014249043714,0.105286651961927,0.836626606864176,1.46550879100373e-07,2.61041891720784e-07,0.000343301884533895,1.37453330779477e-07,"hywikiquote","Wikiquote"
"hywikisource",0.132546625827843,0.862531373911837,0.0027738588832949,0.00123582572426839,5.28773130517708e-05,0.000110148347861598,0.000729797930837319,1.94920610059352e-05,"hywikisource","Wikisource"
"hywiktionary",0.999060158234971,0.000754984648549912,9.40054844628114e-05,3.28756959189807e-05,3.25063298051191e-06,6.94858393195173e-06,4.58866675786938e-05,1.89005160636581e-06,"hywiktionary","Wiktionary"
"hzwiki",0.91262178227685,0.0843673199234125,0.00120837249143732,0.00106774326705448,5.83703749539177e-05,0.000111242069733488,0.000534626173088405,3.05434234699571e-05,"hzwiki","Wikipedia"
"iawiki",0.0717255146776941,0.257707525681604,0.669319171753279,0.000122408307113036,1.4691311229857e-07,1.94653766722429e-07,0.00112488443584821,1.53577582583647e-07,"iawiki","Wikipedia"
"iawikibooks",0.993507509174385,0.00615605379487677,2.43543625085326e-05,0.000167245324006116,1.75876657867242e-05,3.06664805051392e-05,8.20007144491957e-05,1.45824834824304e-05,"iawikibooks","Wikibooks"
"iawiktionary",0.998420346071192,0.00123366839239718,0.000197102362577156,5.286932373152e-05,5.77429898679762e-06,1.00890416199218e-05,7.7243707564145e-05,2.9068019309796e-06,"iawiktionary","Wiktionary"
"idwiki",0.0379911693278237,0.0267748529628064,0.479907092743374,0.455076050189204,8.94205318414324e-05,7.28353525587808e-05,7.94839436953276e-05,9.09494869695765e-06,"idwiki","Wikipedia"
"idwikibooks",0.0966858446868562,0.850942896395026,0.0433563725222791,0.000294048514644171,1.8084610952513e-05,3.46356406942767e-05,0.00866282724637071,5.29038317730703e-06,"idwikibooks","Wikibooks"
"idwikiquote",0.128502829460089,0.399464546768026,0.471088345545396,0.000307875712508047,2.64213809113854e-05,5.08642075183571e-05,0.000548471270575392,1.06456549757387e-05,"idwikiquote","Wikiquote"
"idwikisource",0.00391240147301403,0.960396298630912,0.0010980028108689,0.0342007766659516,2.02059473411555e-05,5.60786268665611e-05,0.000307180065814937,9.05577923102536e-06,"idwikisource","Wikisource"
"idwiktionary",0.999316953022501,0.000424402526286234,0.000126684622278924,4.81085209625009e-05,6.3947286732788e-06,7.71246370891994e-06,6.72799770635842e-05,2.46413852554537e-06,"idwiktionary","Wiktionary"
"iewiki",0.00184777123826266,0.99261809792473,0.00105393510782122,5.4955096573364e-05,7.09925264574241e-06,9.87946229499562e-06,0.00365974152127633,0.000748520396395593,"iewiki","Wikipedia"
"iewikibooks",0.992709825642857,0.00698902208287526,1.72738280981529e-05,0.000138572948814812,2.31350138559042e-05,4.0323225345266e-05,6.01408527556835e-05,2.17064053979011e-05,"iewikibooks","Wikibooks"
"iewiktionary",0.998732016439388,0.00101929701521811,9.31406596128361e-05,6.30446356421732e-05,5.87502705884831e-06,1.07419798875577e-05,7.21531179507547e-05,3.73112524118268e-06,"iewiktionary","Wiktionary"
"igwiki",0.000487295864513116,0.734670562778816,0.263558308020027,0.000273759944350673,1.10304482371839e-05,1.85722004848899e-05,0.000181148675310544,0.000799322068260342,"igwiki","Wikipedia"
"iiwiki",0.953697688585662,0.044230143292498,5.18518903782858e-05,0.00115684056822049,0.000102869534886329,0.000125310929734073,0.000566424665408851,6.88705332121287e-05,"iiwiki","Wikipedia"
"ikwiki",0.218511329555272,0.781133435446906,0.000244469928575075,3.13527205690279e-05,3.41226696278568e-06,5.5773631905315e-06,6.87351129196792e-05,1.68760560406835e-06,"ikwiki","Wikipedia"
"ikwiktionary",0.993955772203691,0.00549599920614954,0.000116710989747805,0.000210828820090817,2.32365730268888e-05,4.24744590609389e-05,0.000136153119997257,1.88246282353896e-05,"ikwiktionary","Wiktionary"
"ilowiki",0.00948969808783212,0.0669078370213718,0.177644684266292,0.4126222848665,5.41089109253539e-08,7.38977081056335e-08,0.333335227711968,1.40039415642022e-07,"ilowiki","Wikipedia"
"iowiki",0.0217873842989081,0.167413994516569,0.810080514673073,8.96752340226469e-06,1.15752874682935e-07,1.47123379953387e-07,0.00070872606940476,1.50042388095916e-07,"iowiki","Wikipedia"
"iowiktionary",0.998842110355756,0.000833727971806516,0.000200673364475908,4.83326184579713e-05,5.06508302026917e-06,7.1568936844085e-06,6.09028656078758e-05,2.03084719086662e-06,"iowiktionary","Wiktionary"
"iswiki",0.016631121987127,0.0268501650783091,0.437441032069369,0.518985449405256,6.40115501555323e-08,8.31842034259423e-08,9.20030974206939e-05,8.11667646845561e-08,"iswiki","Wikipedia"
"iswikibooks",0.322457666842952,0.673444612804879,0.00271638654950613,0.000539966517708793,4.21649382254849e-05,7.6974015204849e-05,0.00070756113668624,1.46671948368437e-05,"iswikibooks","Wikibooks"
"iswikiquote",0.0916853290764213,0.190817944220172,0.716878504782647,0.000223626091516345,2.0836296811921e-05,3.62439984515879e-05,0.000330362288379584,7.15324560070738e-06,"iswikiquote","Wikiquote"
"iswikisource",0.114237054856881,0.00218926427519398,0.00023200078583199,0.883191428720907,1.12323121644964e-05,4.07114380440669e-05,9.03527400041343e-05,7.95487097308494e-06,"iswikisource","Wikisource"
"iswiktionary",0.998863601919498,0.000946260283447496,0.000120884765090174,1.88712311055093e-05,1.97159458117829e-06,4.34713700025391e-06,4.27501621620295e-05,1.31290711528885e-06,"iswiktionary","Wiktionary"
"itwiki",0.0496754951939697,0.0253827225965755,0.497342235805426,0.219598347015125,0.132044561241765,0.0399550155952456,0.000195359845615635,0.0358062627062781,"itwiki","Wikipedia"
"itwikibooks",0.509220100075037,0.487555551118777,0.000716351496715939,3.85237937399445e-05,4.12161672004955e-06,7.42103805233051e-06,0.00245649766547405,1.43319548391555e-06,"itwikibooks","Wikibooks"
"itwikinews",0.0196991413429627,0.654759205714104,0.323534329246511,3.1894789057418e-05,9.98549480956542e-07,2.80247527534235e-05,0.0018863537142671,6.00518908637839e-05,"itwikinews","Wikinews"
"itwikiquote",0.00382160949332146,0.278173535825735,0.716737122057108,6.71354957117051e-07,1.78330945447304e-07,1.88880342482551e-07,0.00126651628643704,1.77771153747363e-07,"itwikiquote","Wikiquote"
"itwikisource",0.035716096093272,0.0771834713882156,0.151019177100141,0.634016411486254,0.100446783278946,0.000256403234348394,2.8301280382538e-05,0.00133335613844121,"itwikisource","Wikisource"
"itwikivoyage",0.000826907362279869,0.330871913231758,0.667775070067989,3.17939491833992e-05,5.05721789979382e-06,5.98450303327676e-06,8.10616951304414e-05,0.00040221197272661,"itwikivoyage","Wikivoyage"
"itwiktionary",0.962855742869926,0.0368587924420533,0.000185034181212562,3.36637515028341e-05,3.7844045934077e-06,4.77734357194967e-06,5.68675979741533e-05,1.33740916589591e-06,"itwiktionary","Wiktionary"
"iuwiki",0.0203610886902871,0.979221248638601,0.000239370691497117,6.61395428323717e-05,6.47599299547531e-06,7.99712469729008e-06,9.51220313691834e-05,2.55728771998707e-06,"iuwiki","Wikipedia"
"iuwiktionary",0.99900362278487,0.000759415297267506,8.28064182230303e-05,5.01846320193442e-05,9.5884629869761e-06,1.48298777990788e-05,7.35222981694724e-05,6.03022866459499e-06,"iuwiktionary","Wiktionary"
"jamwiki",0.000685363202061238,0.585035428988941,0.406187379574302,0.000246521947230743,1.84532717386046e-05,2.70856587198671e-05,0.00778651114367549,1.32562133304787e-05,"jamwiki","Wikipedia"
"jawiki",0.0385389402701664,0.0276508340265605,0.469438359484026,0.412433147458923,0.015448424778216,0.0260514913653499,0.00974115617539553,0.00069764644136333,"jawiki","Wikipedia"
"jawikibooks",0.386571560130922,0.612539565282678,0.000675348110535339,7.20179639459563e-05,6.38895719844745e-06,1.2689307828421e-05,0.000120029232500551,2.40101439145808e-06,"jawikibooks","Wikibooks"
"jawikinews",0.000613769243121396,0.679268273401034,0.319615326188425,0.000210938879228042,1.85780854459572e-05,2.38265061780566e-05,0.000219009298447254,3.02783981193935e-05,"jawikinews","Wikinews"
"jawikiquote",0.00506653930576862,0.677631830274741,0.307177467521146,0.00298458698811042,1.38532519369574e-05,3.59643113595635e-05,0.00708393828415568,5.82006278142319e-06,"jawikiquote","Wikiquote"
"jawikisource",0.00230510639639316,0.422602710730097,0.00111312790007144,0.571217429044292,7.04608263618477e-06,1.8090205789342e-05,0.00272970792188193,6.78171883938616e-06,"jawikisource","Wikisource"
"jawiktionary",0.996702012231813,0.00153531908390642,0.00158341957939225,5.26629827567008e-05,6.06924105452892e-06,9.97167647212867e-06,0.000108648149534767,1.89705507037425e-06,"jawiktionary","Wiktionary"
"jbowiki",0.000358188292993667,0.526612483965039,0.111394534837954,0.361506338753337,8.22306446267659e-06,1.47882400847586e-05,9.36746088971624e-05,1.17682372320552e-05,"jbowiki","Wikipedia"
"jbowiktionary",0.999055318792685,0.000656789192921215,0.000113587877308498,4.23382099640899e-05,1.10411049962098e-05,1.38049000817847e-05,0.000100770097363849,6.34982467867737e-06,"jbowiktionary","Wiktionary"
"jvwiki",0.028084692076423,0.0612838283687993,0.336350791959698,0.574182261245082,1.59735662379855e-07,2.65009072663044e-07,9.77958810027888e-05,2.05724259576358e-07,"jvwiki","Wikipedia"
"jvwiktionary",0.998624152373342,0.000953460969250719,0.000153329999293134,9.71971199301436e-05,1.21405768953732e-05,1.98053996933047e-05,0.000134178945106471,5.73461648900228e-06,"jvwiktionary","Wiktionary"
"kaawiki",0.00925710364083232,0.761773084204992,0.228524900769291,0.000197910582940106,1.41255096745269e-05,2.06419921791109e-05,0.000208740455046055,3.49284504471679e-06,"kaawiki","Wikipedia"
"kabwiki",0.0102976672616132,0.982428201235026,0.00159498552461594,0.000281407556772802,1.12084742217887e-05,1.84276854262856e-05,0.00536522757225597,2.87469006830707e-06,"kabwiki","Wikipedia"
"kawiki",0.00820669936499013,0.018030250945707,0.172155261287718,0.184343435742692,0.0856979875374688,0.531531583160443,3.46996476521104e-05,8.23133293274588e-08,"kawiki","Wikipedia"
"kawikibooks",0.148542472153831,0.848992069478302,0.00160624695347527,0.000379267377397251,2.5745374635176e-05,4.86047295874308e-05,0.000397707646305816,7.88628646637633e-06,"kawikibooks","Wikibooks"
"kawikiquote",0.00612428683721346,0.662706099130949,0.323311795680315,0.00011755680430942,1.4321510134384e-05,2.52633262324919e-05,0.00769593110062924,4.74561021702328e-06,"kawikiquote","Wikiquote"
"kawiktionary",0.998982221177832,0.000776222498442836,0.000113977846920441,4.71673392171906e-05,4.97553842775289e-06,9.22427738043968e-06,6.37817398815024e-05,2.42958189722288e-06,"kawiktionary","Wiktionary"
"kbdwiki",0.000511636405057765,0.963021005690519,0.0334382075162211,0.000120956315880813,6.74776690877586e-06,1.14180321372126e-05,0.00288806882195058,1.95945132504789e-06,"kbdwiki","Wikipedia"
"kbpwiki",0.00525124261133428,0.956976114320256,0.0355909829184001,0.000832059177365513,6.86091516292234e-05,0.000102854642787975,0.00115972032502508,1.84168532014118e-05,"kbpwiki","Wikipedia"
"kgwiki",0.000846700783032473,0.997308662937798,0.00156678230468706,9.55274894885677e-05,1.20904019035968e-05,1.53065364372841e-05,0.000151801381111036,3.12816554192073e-06,"kgwiki","Wikipedia"
"kiwiki",0.00126300401653813,0.998012355409991,0.000550076037695715,5.37484796971261e-05,5.35583217770494e-06,1.0513973508322e-05,0.000102514612202657,2.4316381899335e-06,"kiwiki","Wikipedia"
"kjwiki",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"kjwiki","Wikipedia"
"kkwiki",0.00731310829043914,0.0748454691893139,0.41611643612145,0.4439654679506,0.0367812266571943,0.0208895857541344,8.86420061990961e-05,6.40306702751254e-08,"kkwiki","Wikipedia"
"kkwikibooks",0.489231171220111,0.390196866613078,0.088197805269567,0.0306019249711517,8.8702270216665e-05,0.000197834922088724,0.00145394810844436,3.17466253427351e-05,"kkwikibooks","Wikibooks"
"kkwikiquote",0.977202309845622,0.0219529074098731,5.18067545510063e-05,0.000334491358062543,8.74348382949034e-05,9.00827507647169e-05,0.000217554591237759,6.34124515942587e-05,"kkwikiquote","Wikiquote"
"kkwiktionary",0.997651072824586,0.00194503282602098,0.000206767769348692,8.1084978773975e-05,6.10965834106899e-06,1.34065712515734e-05,9.26381377766842e-05,3.88723390092569e-06,"kkwiktionary","Wiktionary"
"klwiki",0.000611795581592742,0.998148521012363,0.00105445682657549,6.41550189571588e-05,7.24224247351266e-06,9.68694156605177e-06,9.44686598112492e-05,9.67371666082024e-06,"klwiki","Wikipedia"
"klwiktionary",0.998078822063272,0.00158406054735573,0.000143456838798616,8.69074099610793e-05,7.58899502333794e-06,1.17713304693269e-05,8.33285821422851e-05,4.06423297793886e-06,"klwiktionary","Wiktionary"
"kmwiki",0.0125137398712054,0.98169206148254,0.00115204713380507,0.00031182298758689,3.34536744215058e-07,0.00164984086445786,0.00267989344856316,2.59675097237926e-07,"kmwiki","Wikipedia"
"kmwikibooks",0.993594336159659,0.00611892704343045,1.29562084954792e-05,0.00013487254106564,1.8721747648197e-05,3.33637949838237e-05,7.01777283215879e-05,1.66447763956724e-05,"kmwikibooks","Wikibooks"
"kmwiktionary",0.99827965625204,0.00141834534879376,0.000147970821811164,6.55189978938704e-05,4.71396236080014e-06,9.79937235516216e-06,7.12278885739513e-05,2.7673561706941e-06,"kmwiktionary","Wiktionary"
"knwiki",0.000280036885608492,0.270511680457343,0.0357826950041731,0.692700979411965,1.89073987439258e-07,6.68186663005409e-07,0.000664909246953501,5.88417333074063e-05,"knwiki","Wikipedia"
"knwikibooks",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"knwikibooks","Wikibooks"
"knwikiquote",0.992073620550322,0.00745587180469189,6.28221452554843e-05,0.000225623471572976,2.08208313214444e-05,4.35675541038207e-05,9.71799349009705e-05,2.04937078311236e-05,"knwikiquote","Wikiquote"
"knwikisource",0.98298735729142,0.0163259225193889,1.31733125492886e-05,0.000455382989312123,2.46265709080137e-05,4.68576921730245e-05,0.000128950891216426,1.77287330320024e-05,"knwikisource","Wikisource"
"knwiktionary",0.997616420199834,0.00202389128594347,9.05409989036759e-05,0.00012440370468196,1.00732047095251e-05,1.49739752412192e-05,0.000114146042633424,5.55058805314205e-06,"knwiktionary","Wiktionary"
"koiwiki",0.0132872397753067,0.497812859749217,0.454447012897074,0.000187285081760799,0.0145451116806127,0.0194701737516359,0.000237646967282573,1.26700971101527e-05,"koiwiki","Wikipedia"
"kowiki",0.0458310355548359,0.00889354278275072,0.501948659900323,0.420038741439759,0.000852105973632837,0.0222421062947845,0.000133628701917023,6.01793519972358e-05,"kowiki","Wikipedia"
"kowikibooks",0.632123507758598,0.362354059786369,0.00482871083329033,0.000222954708582705,2.19203256621836e-05,4.55052895320032e-05,0.000395543907667665,7.79739029839712e-06,"kowikibooks","Wikibooks"
"kowikinews",0.00096565621076386,0.997433907839321,0.00120209305022151,0.000205942577554276,1.05571917576279e-05,1.81031158290323e-05,0.000160529261045895,3.2107535069762e-06,"kowikinews","Wikinews"
"kowikiquote",0.0282812606011511,0.404698441362376,0.56352135094018,9.5087278168738e-05,1.00138406244184e-05,8.4316426331462e-05,0.00330613090756666,3.39864360234956e-06,"kowikiquote","Wikiquote"
"kowikisource",0.00920639239480697,0.269948219570239,0.263802004270895,0.45702670098981,1.76291078244032e-07,2.15218695836846e-07,1.61220823449233e-05,1.69182129519209e-07,"kowikisource","Wikisource"
"kowiktionary",0.998606054910909,0.00115277910993881,0.000160119575411586,2.56873531665473e-05,2.39270199150744e-06,4.71537737273071e-06,4.70739092453942e-05,1.17706196465838e-06,"kowiktionary","Wiktionary"
"krcwiki",0.00282462515550986,0.560330121645261,0.274189690939162,0.160818003932626,3.50502912361497e-07,2.20427027074878e-06,0.00179729196218567,3.77115920723638e-05,"krcwiki","Wikipedia"
"krwiki",0.910367225259777,0.0861440126977685,0.00147486224966824,0.00118076297632397,6.59555557924427e-05,0.000126966779878554,0.000605811550851188,3.44029299399813e-05,"krwiki","Wikipedia"
"krwikiquote",0.991827120029841,0.00788577590436641,2.2207952065201e-05,0.000136191961901791,2.67459194108881e-05,5.18653920634799e-05,2.22148491943505e-05,2.78779911565621e-05,"krwikiquote","Wikiquote"
"kshwiki",0.0931718338375191,0.69451622875028,0.211947840831578,5.72689614728533e-05,8.86035598598913e-06,1.2164111087868e-05,0.000166205378595152,0.000119597773480117,"kshwiki","Wikipedia"
"kswiki",0.227766731896154,0.76872717540668,0.00225442960352142,0.000529082678912618,3.90202361781026e-05,6.79258415147467e-05,0.000603941513693451,1.16928233455528e-05,"kswiki","Wikipedia"
"kswikibooks",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"kswikibooks","Wikibooks"
"kswikiquote",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"kswikiquote","Wikiquote"
"kswiktionary",0.99828255021044,0.00143073378688012,7.68197386612921e-05,8.42044464064318e-05,1.11231236393472e-05,1.97416983870713e-05,8.73536307027314e-05,7.47336488317298e-06,"kswiktionary","Wiktionary"
"kuwiki",0.00485067062475346,0.199463967109278,0.340818651880613,0.454644486227579,1.03090761679161e-07,3.42148625086606e-07,0.000221697072936193,8.18454537394423e-08,"kuwiki","Wikipedia"
"kuwikibooks",0.992578817088032,0.00705416339605869,2.73129639662747e-05,0.000189080809923858,1.87028953713242e-05,3.33270820353414e-05,8.28197674605421e-05,1.57759971519326e-05,"kuwikibooks","Wikibooks"
"kuwikiquote",0.284037986337817,0.396842559213491,0.00335996492206214,0.315001235701598,4.0346927660557e-05,0.000119261370688057,0.000542223551245556,5.64219754381833e-05,"kuwikiquote","Wikiquote"
"kuwiktionary",0.99928163995648,0.00055691622992096,9.32369966762762e-05,2.02278485901895e-05,2.18472617426272e-06,4.22933233165885e-06,3.89163320187761e-05,2.64857780755503e-06,"kuwiktionary","Wiktionary"
"kvwiki",0.00289870468430904,0.426242261326855,0.131172604060611,0.439233542756114,1.08170113953341e-05,0.000108650226731558,5.72172110734699e-05,0.00027620272291036,"kvwiki","Wikipedia"
"kwwiki",0.000780958837583806,0.838284834054837,0.16072808426636,6.66476660925446e-05,7.07701266755109e-06,1.06229064159267e-05,0.000110463665576997,1.13115904657048e-05,"kwwiki","Wikipedia"
"kwwikiquote",0.992814640685744,0.00688390426154249,1.7273841035375e-05,0.000128812476613756,2.37551805234565e-05,4.13574077346425e-05,6.84486888321676e-05,2.18074579737272e-05,"kwwikiquote","Wikiquote"
"kwwiktionary",0.999309919087383,0.000447901702678475,0.00011207036112989,3.40230924607788e-05,7.84661683748541e-06,9.68650469174656e-06,7.4320907691695e-05,4.23172712661516e-06,"kwwiktionary","Wiktionary"
"kywiki",0.000602291783713558,0.640136964380961,0.123204937609295,0.231085741558011,4.47851468110875e-05,0.00318865551798298,0.00167852949228778,5.80945109386377e-05,"kywiki","Wikipedia"
"kywikibooks",0.993319047764906,0.00639474772204537,1.41337809257103e-05,0.000138714017418976,1.93642847837667e-05,3.55610403940899e-05,6.03808337923552e-05,1.8050555734309e-05,"kywikibooks","Wikibooks"
"kywikiquote",0.992600722473478,0.00712094701228395,1.94324185603384e-05,0.000122232297925639,2.45678789044407e-05,4.45267386577438e-05,4.32926747812375e-05,2.42785054089891e-05,"kywikiquote","Wikiquote"
"kywiktionary",0.999571497249262,0.000262794665757165,6.8772389023978e-05,2.45608403812611e-05,5.19025422954916e-06,5.66454289432556e-06,5.89719317862651e-05,2.54812666508789e-06,"kywiktionary","Wiktionary"
"ladwiki",0.0489557046138348,0.738038638088073,0.211123190126331,7.58783812560038e-05,2.31804183411405e-07,2.72950628781259e-07,0.00180580911691117,2.74918782268845e-07,"ladwiki","Wikipedia"
"lawiki",0.0469785114546232,0.000364722953551269,0.489301594900894,0.456396161580229,0.00491212025607395,0.00117627321329437,0.000197709246378494,0.000672906394956239,"lawiki","Wikipedia"
"lawikibooks",0.850362565992519,0.147428573531303,0.00100866623757216,0.000605988919903388,3.81712625774029e-05,7.27699601105593e-05,0.000464767183560619,1.8496912454194e-05,"lawikibooks","Wikibooks"
"lawikiquote",0.358298236757688,0.589575318903234,0.0513722820433656,0.000194373512499948,2.37447435769813e-05,4.83706239182149e-05,0.000478851071822062,8.82234389557685e-06,"lawikiquote","Wikiquote"
"lawikisource",0.133775712105222,0.660375904130838,0.205218175239652,0.000343782421717296,1.44397508815272e-05,2.64370985810162e-05,0.000240725606603595,4.82364650395561e-06,"lawikisource","Wikisource"
"lawiktionary",0.83173567447405,0.16647478970017,0.00161116728285532,5.53127535658013e-05,7.8674995283004e-06,1.09454754567803e-05,0.000102024626443088,2.21818793125379e-06,"lawiktionary","Wiktionary"
"lbewiki",0.0544058021507918,0.942622414298125,0.00270993012665367,8.3778200765146e-05,8.73151131503042e-06,1.43415136887893e-05,0.00015229880605066,2.70339261036288e-06,"lbewiki","Wikipedia"
"lbwiki",0.0190622011065293,0.0356101414629012,0.480566802666324,0.461803486777258,7.10341225666325e-07,0.0028532209778564,0.000103254472533314,1.8219537215339e-07,"lbwiki","Wikipedia"
"lbwikibooks",0.964276823174637,0.0343914462559858,7.76944019378139e-05,0.000475435807187244,0.000127315057666282,0.000113361452218177,0.000444023488293347,9.39003620747873e-05,"lbwikibooks","Wikibooks"
"lbwikiquote",0.440368967392525,0.222521351812293,0.328322192314945,0.00315018059957308,0.00021411861483014,0.000463432938317106,0.00486731594372945,9.24403837876646e-05,"lbwikiquote","Wikiquote"
"lbwiktionary",0.999028309699625,0.000754730276394745,0.000123649293212888,3.05935232915769e-05,3.1840182231667e-06,5.45440368294027e-06,5.00490676462443e-05,4.02971792367321e-06,"lbwiktionary","Wiktionary"
"lezwiki",0.000330727397115783,0.294274007461496,0.673046522860389,0.027195976461728,8.38576706705213e-05,0.00241384013983445,0.00265467720706764,3.90801698983784e-07,"lezwiki","Wikipedia"
"lgwiki",0.00164440350154616,0.997750851210169,0.000392193228285844,9.1732878636618e-05,7.54574810507512e-06,1.14992470844172e-05,9.91470780498244e-05,2.62710812248678e-06,"lgwiki","Wikipedia"
"lijwiki",0.0020027009182742,0.885384097197146,0.112286815007377,9.65410108534049e-05,1.19441404888543e-05,1.83014775890411e-05,0.000196147402778441,3.45284549260599e-06,"lijwiki","Wikipedia"
"liwiki",0.0168271354020313,0.401896016074393,0.570801437406681,3.18140694039913e-05,2.99645747750509e-06,6.42026765069632e-06,9.57537691600328e-05,0.0103384265532031,"liwiki","Wikipedia"
"liwikibooks",0.974130014803562,0.021976218569665,0.00202277279000021,0.000825721855761971,7.74497996330481e-05,0.00011677755235892,0.000812349293172495,3.8695335846646e-05,"liwikibooks","Wikibooks"
"liwikiquote",0.0123704033548694,0.73723897969788,0.248431338112649,0.000787400409342625,4.7185455539444e-05,0.000106130845918495,0.000996428177121296,2.21339466802597e-05,"liwikiquote","Wikiquote"
"liwikisource",0.759471580666551,0.238793090186306,0.000933694094998909,0.000351194768996202,2.1474121217328e-05,4.10384448767731e-05,0.000374493729791879,1.34339872620768e-05,"liwikisource","Wikisource"
