"","topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","topic9","topic10","project","projecttype"
"metawiki",0.926209062251643,0.00281253132815654,0.00118879516541911,0.000245138413135558,0.00209423376149129,0.000266794588020322,0.00401400018041704,0.0631592873853222,1.46388951038144e-06,8.69303688413928e-06,"metawiki","Other"
"mgwiki",0.949179136133087,0.0137822597058391,0.0142167571991169,0.00119905769151889,0.00103014862605627,0.000193073435672206,0.00967616691366162,0.0107083069958873,3.19423243078047e-06,1.1899066729357e-05,"mgwiki","Wikipedia"
"mhrwiki",0.156578228451681,0.0009541601671895,0.527417201123597,0.000989278336713417,0.0038725874711749,0.000178321357462115,0.167368991722707,0.058641453268193,0.0833048252319255,0.000694952869356651,"mhrwiki","Wikipedia"
"minwiki",0.80232520838203,0.0276471434734886,0.0016746228158663,0.00078882197278621,0.166010537953443,0.00140227104282686,5.4831822217876e-05,7.23318140829493e-05,9.88668917130657e-06,1.43440340867949e-05,"minwiki","Wikipedia"
"miwiki",0.929495552546308,0.00315651983884402,0.000727761626337931,0.00246931251748281,0.00118856831322498,0.000676961966003604,0.0322971304603581,0.0299476791884536,1.5721064895427e-05,2.47924780916259e-05,"miwiki","Wikipedia"
"mkwiki",0.0306296907882984,0.000143835302104027,0.000454782660800014,0.000275934668405723,2.48065038348251e-05,0.967976643049301,0.000124256053533744,0.000134121774622121,5.51800446293617e-08,0.000235874019055194,"mkwiki","Wikipedia"
"mlwiki",0.963786565551713,0.0125523615740212,0.0102666428575242,0.000355245257494424,0.00863432782749061,0.000104757373740228,0.000320831347975007,0.00397815902116898,5.44353065542792e-07,5.64835807043359e-07,"mlwiki","Wikipedia"
"mnwiki",0.950346262810146,0.000294014058061875,0.000100344057084946,0.00412541420538337,0.001660493901855,0.000167701306581698,0.0141433006754798,0.0177149042943802,0.0112836092452245,0.000163955445803009,"mnwiki","Wikipedia"
"mowiki",0.990089394849076,0.00205778804924008,0.00295711135959978,0.000855948982095054,0.00203402966259891,0.00109497520109345,0.000454216977277273,0.000278282237229386,7.85548989039297e-05,9.96977828861437e-05,"mowiki","Wikipedia"
"mrjwiki",0.000913230577985066,0.00283660752462548,0.978991026528147,0.000539767985267392,0.00162597416850559,0.000122838210921126,0.000109896223303889,0.000111021654069586,0.0145968385786776,0.000152798548497638,"mrjwiki","Wikipedia"
"mrwiki",0.976385761422081,0.020334935496021,8.95155313442456e-05,0.000129555594685474,0.000377492940668254,0.000114986035959017,0.000369560589250163,0.00041578779800871,6.14452939890954e-07,0.0017817901390418,"mrwiki","Wikipedia"
"mswiki",0.938615586226108,0.0190419432010395,0.00461126391764703,0.0353420627013691,0.000631341207611315,0.00022622918790386,0.000731950595339961,0.000799150238321612,2.31185648971582e-07,2.41539010413325e-07,"mswiki","Wikipedia"
"mtwiki",0.935754969254803,0.0149176126648469,0.000357292670423933,0.000912206140977227,0.0212962152505223,0.000463903486961145,0.0133964825752461,0.0128922018741737,3.67064436570951e-06,5.44543767970785e-06,"mtwiki","Wikipedia"
"mwlwiki",0.966920758364893,0.0279764237258945,0.000539519109410619,0.00136820672416265,0.00263602378860943,0.000462173667557109,2.90279386491932e-05,5.82959831431911e-05,3.29810620993269e-06,6.27259147064231e-06,"mwlwiki","Wikipedia"
"myvwiki",0.00380893871502954,0.000224613789100349,0.995413981163096,0.000173757857116802,0.000206748074100517,7.42934167270646e-05,2.5049688528889e-05,6.68674155179765e-05,2.24766065839239e-06,3.50222012430006e-06,"myvwiki","Wikipedia"
"mywiki",0.959449534762679,0.0285607726669852,0.000257059362406334,0.0023323489025819,0.00070577111985122,0.000245537089436427,0.00406908702456364,0.00437260886065918,1.47357088078308e-06,5.80663995660619e-06,"mywiki","Wikipedia"
"mznwiki",0.961078257856608,0.0246374240767012,0.000469609259636977,0.000291770549455614,0.00148248902145539,0.000396923080318499,0.00597999430320149,0.00565473024377168,3.47730993922439e-06,5.32429891224368e-06,"mznwiki","Wikipedia"
"nahwiki",0.916881385046444,0.0067021219560909,0.000119114508169749,0.0682502446614611,0.000979292583345125,0.00012480388462393,0.00329097453599105,0.0036450641649176,2.21231532692094e-06,4.7863436296221e-06,"nahwiki","Wikipedia"
"napwiki",0.949862284922379,0.0400553796826672,0.000597878577465629,0.00178163199063577,0.00712893304487366,0.000439294690110372,4.08580193219666e-05,7.7678740720688e-05,6.1735226000312e-06,9.88680922600486e-06,"napwiki","Wikipedia"
"nawiki",0.988093065671711,0.00126957395359005,0.000347387856637739,0.00848974513133353,0.000757681873923687,0.000648111450044991,5.97664686647883e-05,0.000284069848577835,2.01881876606144e-05,3.04095578562166e-05,"nawiki","Wikipedia"
"nds_nlwiki",0.924410702709198,0.0474216791007029,0.00024575455545298,0.000816039725947526,0.00496254917996276,0.000302505041121649,0.0111671058740684,0.0106565214396022,6.60308899505095e-06,1.05392849478875e-05,"nds_nlwiki","Wikipedia"
"ndswiki",0.809870601167462,0.140294570596006,0.01175227548846,0.00190538140245081,0.0157953961988194,0.000270216211830228,0.000964906155213331,0.0191364074941476,1.76455127754439e-06,8.48073433360623e-06,"ndswiki","Wikipedia"
"newiki",0.94010464593765,0.0457621503776221,0.000125831005967998,0.000935924237678677,0.00118769081178287,0.00499789651513878,0.00351697714424384,0.00336530242819217,1.31234904474817e-06,2.2691926783685e-06,"newiki","Wikipedia"
"newwiki",0.99587846530697,0.00175639613700845,0.000336284843938384,0.000783542119445615,0.000961438474924371,0.000207170959432645,1.61141716942237e-05,5.05563525887854e-05,3.91236681193669e-06,6.11926718562558e-06,"newwiki","Wikipedia"
"nlwiki",0.604011376409941,0.0128309877370802,0.0011962548984436,0.0995500889020353,0.0031793918298491,0.276781203567204,0.00143410350048745,0.000108003429621471,5.72597863093543e-05,0.000851329939028235,"nlwiki","Wikipedia"
"nlwikinews",0.987665037616097,0.0030529519469364,0.00110120332855567,0.00055823317124863,0.00638578617341945,0.00106685748432432,4.97287974587739e-05,7.84540842273181e-05,1.72986177294449e-05,2.44487800029305e-05,"nlwikinews","Wikinews"
"nlwikiquote",0.997882352941175,0.00023529411764743,0.000235294117647097,0.000235294117647538,0.000235294117647195,0.000235294117647059,0.000235294117647061,0.000235294117647075,0.000235294117647059,0.00023529411764706,"nlwikiquote","Wikiquote"
"nlwikisource",0.997882352941176,0.000235294117647114,0.000235294117647161,0.000235294117647108,0.000235294117647145,0.000235294117647152,0.000235294117647061,0.000235294117647062,0.000235294117647059,0.00023529411764706,"nlwikisource","Wikisource"
"nlwikivoyage",0.000235294117647202,0.000235294117647204,0.000235294117647071,0.000235294117647144,0.997882352941176,0.000235294117647094,0.00023529411764708,0.000235294117647066,0.000235294117647059,0.000235294117647059,"nlwikivoyage","Wikivoyage"
"nnwiki",0.492273444715159,0.46851954521188,5.60218050260695e-05,0.0368328588430719,0.000110569046089298,7.43141992705686e-05,0.000634922775169912,0.000679499178738806,0.000543550948144227,0.000275273277450636,"nnwiki","Wikipedia"
"nnwikiquote",0.909849113107289,0.0158557757671547,0.00847991803056856,0.0141061223224405,0.0115828798624961,0.0394110997553717,0.000167673213452664,0.000407151374710052,6.39132286086912e-05,7.63533379082029e-05,"nnwikiquote","Wikiquote"
"novwiki",0.859561240792121,0.0618827269171367,0.00290058155636087,0.00339967265023553,0.0678602120455578,0.00386440100133341,0.000235467883373486,0.000222770033893053,2.61990370904349e-05,4.67280828975862e-05,"novwiki","Wikipedia"
"nowiki",5.63249760723359e-05,0.6960735144873,3.38202783857361e-06,0.0112548779382392,4.01387997475249e-06,0.292546756197681,4.59433976838479e-05,4.65892297701213e-06,8.96865453224538e-06,1.55951770130033e-06,"nowiki","Wikipedia"
"nowikinews",0.113476640124775,0.00901077245277621,0.0266908007987593,0.00676940534603689,0.833491848603637,0.0099125664172988,0.000182368456735772,0.000287840012083168,7.85551933124294e-05,9.92025945855065e-05,"nowikinews","Wikinews"
"nowikiquote",0.0744663158845335,0.414519390319794,0.000334598432949536,0.503415933144329,0.00384981069640436,0.00212706358077371,0.000315199132263576,0.000730170765425895,7.85566782908457e-05,0.000162961365235124,"nowikiquote","Wikiquote"
"nrmwiki",0.74081398029321,0.251150665588923,0.00156094366684451,0.00117064893749422,0.00424051287186383,0.00059186267723453,0.000143648890591745,0.000267938052051197,2.90459338915893e-05,3.07530878956863e-05,"nrmwiki","Wikipedia"
"nsowiki",0.900185699793122,0.00650011150314385,0.00158501915189814,0.000570782761703589,0.00274327010981092,0.00145563290703006,0.044661000814572,0.0422266849945129,2.14364956409351e-05,5.03614685650326e-05,"nsowiki","Wikipedia"
"nvwiki",0.784347572222188,0.183060246112128,0.00568893792071137,0.00512159409734598,0.0153214815667587,0.00315169240157288,0.0002356120022356,0.000554437658123182,3.50821866800618e-05,0.00248334383225555,"nvwiki","Wikipedia"
"nywiki",0.997390040542786,0.00102556359579548,0.00037867425485789,0.000201612826626691,0.000488102655331137,0.000334464797042872,4.32724234549248e-05,7.70757034411489e-05,2.6198878500201e-05,3.49943221639913e-05,"nywiki","Wikipedia"
"ocwiki",0.111254623186429,0.00279590178292995,0.881723605274184,0.00140193881016878,0.00264579359478191,8.4052559023461e-05,4.65823532658465e-05,4.72737462783704e-05,1.10537627830016e-07,1.18155311655815e-07,"ocwiki","Wikipedia"
"olowiki",0.000740514386553101,5.44073242600039e-05,0.972672124528147,0.000415359576556572,0.000449857589059059,3.86226582111381e-05,0.000128340347558714,0.00012817389431204,0.0249949814105988,0.000377618284743296,"olowiki","Wikipedia"
"omwiki",0.943830390278837,0.00126324311964664,0.00249302452081913,0.00261754261300341,0.0482448904785832,0.00121346161182634,0.000172251986965667,9.809406051142e-05,2.71657448569733e-05,3.99355849506868e-05,"omwiki","Wikipedia"
"orwiki",0.868963701366556,0.000248368180334064,0.0895930159633648,0.000356856511122909,0.00250448458222553,0.000389271825335941,0.0219248472659408,0.0160068785201206,4.82190929100036e-06,7.75387570816208e-06,"orwiki","Wikipedia"
"oswiki",0.764794292260898,0.201967784986721,0.000747957871112947,0.00173540653196018,0.00599821675801202,0.00181762494483976,0.0111621780239237,0.0117589545641186,6.77781732842655e-06,1.08062410851248e-05,"oswiki","Wikipedia"
"pagwiki",0.597229488482166,0.00154850040695847,0.000689477415629905,0.399087684950156,0.000965891930065555,0.000228446404358832,4.04310151551455e-05,0.000165922718716601,1.6843712267981e-05,2.73129645249746e-05,"pagwiki","Wikipedia"
"pamwiki",0.930963712626911,0.000791801959450073,0.0253029109734283,0.00342795704438445,0.000933617851677238,0.000314959931338478,0.018981728384911,0.0192655960869971,5.1835762616156e-06,1.25315646404926e-05,"pamwiki","Wikipedia"
"papwiki",0.917153894792729,0.0421088137463758,0.000716283837794166,0.00665055654072558,0.00231171533458428,0.000492001712891792,0.015390286267506,0.0151544903585039,8.34588456987223e-06,1.36115243199577e-05,"papwiki","Wikipedia"
"pawiki",0.966691545864747,0.0208913345626303,0.000198512297507923,0.000490509572235276,0.00109339388277872,0.000168309184203859,0.000579550613445845,0.00988244862009062,1.08194368903692e-06,3.31345867188415e-06,"pawiki","Wikipedia"
"pcdwiki",0.932597294871973,0.00219083816866107,0.0571846968725073,0.00671808372491379,0.000460458332648964,0.00061450494441269,3.14993037643532e-05,0.000166232019604165,1.47956384586563e-05,2.15961230559614e-05,"pcdwiki","Wikipedia"
"pdcwiki",0.737705015871861,0.243197769177653,0.000452526452133688,0.013410773942722,0.00312665065158808,0.00188476427587549,5.79140491474809e-05,0.00014246978247039,7.62057259055732e-06,1.44952239580978e-05,"pdcwiki","Wikipedia"
"pflwiki",0.832310973127714,0.0847831495285498,0.00146748832499359,0.00174781417068557,0.0169988250052061,0.00101177137743738,0.0324278663936279,0.0292134038403782,1.49836037350163e-05,2.37246276728357e-05,"pflwiki","Wikipedia"
"pihwiki",0.971344181838817,0.00769447898376527,0.00137178776727843,0.00524347272538854,0.0112020112678374,0.00194224243344525,0.000140649836521588,0.000900127185562212,5.89285621114593e-05,0.000102119399272977,"pihwiki","Wikipedia"
"piwiki",0.996471715164299,0.00132250573884972,0.000494308089173392,0.000309715084884422,0.000784288190108052,0.000363838394278233,7.43896099537738e-05,0.000100551913400691,3.368181126411e-05,4.50060037886716e-05,"piwiki","Wikipedia"
"plwiki",0.563400680195158,0.0152888357129212,0.0011230728259042,0.101135396583558,0.0040608303301865,0.313590445407642,0.00117182467832481,7.46870049449127e-05,5.07857699535179e-08,0.000154176475590604,"plwiki","Wikipedia"
"plwikinews",0.955422867812495,0.0107191226465668,0.00496099864439171,0.00283942607195961,0.0230283649055712,0.00247774656559092,0.000172816686228776,0.00032982808771444,2.1110766201155e-05,2.77178132807679e-05,"plwikinews","Wikinews"
"plwikiquote",0.951666820871508,0.0353610393937552,0.00010222782191656,0.00144014756892638,0.000546813664617962,0.000630301048590337,0.0049361159204158,0.00531146447390319,1.76248534547744e-06,3.30675102157059e-06,"plwikiquote","Wikiquote"
"plwikisource",0.871615088516442,0.100935054758362,0.00435732143501843,0.00944568386041805,0.00886074639641789,0.00328961132419602,0.0003450729728696,0.000763341967871872,0.000199479875537492,0.000188598892866498,"plwikisource","Wikisource"
"plwikivoyage",0.666408778914638,0.00708526002938012,0.00472178985102844,0.00372109609327776,0.309628511607285,0.00631313447130658,0.000942234434118958,0.00092080863087933,7.8555942345143e-05,0.000179830025739883,"plwikivoyage","Wikivoyage"
"pmswiki",0.925142788279568,0.0327115652529919,0.0100663022326039,0.0301368089027126,0.00131481904520963,0.000583266308558304,1.21146760371894e-05,2.89354677065382e-05,1.14337680989452e-06,2.25645780158055e-06,"pmswiki","Wikipedia"
"pnbwiki",0.940620871049923,0.0538155235028345,0.000273460392914295,0.000375925075099835,0.00106711297898652,0.000460588148396476,0.00170161899043041,0.00168082941326457,1.44923820058898e-06,2.62120995001201e-06,"pnbwiki","Wikipedia"
"pntwiki",0.987572880265451,0.00484359596751515,0.000414013233118717,0.00310818635039364,0.00290127142808208,0.000684719718601148,0.000137151390533548,0.000283185116122903,2.31594268321543e-05,3.18371033493776e-05,"pntwiki","Wikipedia"
"pswiki",0.959845471340011,0.0256829468559398,0.00172473308082132,0.000316216954616422,0.0024443069597651,0.000252950581236159,0.00511155632317121,0.00461427415016715,3.09910207453103e-06,4.44465219688062e-06,"pswiki","Wikipedia"
"ptwiki",0.421374479553692,0.0154493605694854,0.00116118729197154,0.118687036935145,0.00391310569876285,0.437792504819432,0.0012360899357588,0.000131799321595275,7.20277297308203e-05,0.000182408144426664,"ptwiki","Wikipedia"
"ptwikibooks",0.00023529411764785,0.000235294117647377,0.000235294117647076,0.997882352941175,0.000235294117647098,0.000235294117647102,0.000235294117647064,0.000235294117647102,0.000235294117647059,0.00023529411764706,"ptwikibooks","Wikibooks"
"ptwikinews",0.994195215204085,0.00068239485333112,0.000824019160861339,0.000724432781174182,0.00225585581129203,0.00118793630382332,3.54642500139136e-05,7.01721954208145e-05,1.05941963361748e-05,1.39152436619215e-05,"ptwikinews","Wikinews"
"ptwikiquote",0.852995620972682,0.015288433637498,0.000198283378762108,0.130052387685146,0.00113856560373209,0.000174361019248546,2.81543246515424e-05,0.000112126589499937,4.83831096533223e-06,7.22847781496172e-06,"ptwikiquote","Wikiquote"
"ptwikisource",0.935895377405819,0.022924253460407,0.00569507449639966,0.00929399581213322,0.0071057071462701,0.0146846456477519,0.000322882399108298,0.000637251609543158,9.33463830442264e-05,0.00334746563952318,"ptwikisource","Wikisource"
"ptwikivoyage",0.000235294117647202,0.000235294117647204,0.000235294117647071,0.000235294117647144,0.997882352941176,0.000235294117647094,0.00023529411764708,0.000235294117647066,0.000235294117647059,0.000235294117647059,"ptwikivoyage","Wikivoyage"
"quwiki",0.958420820114062,0.0219587851657636,0.000337632607080826,0.00514425963969687,0.00202913261660221,0.000210569256055519,0.00560832780565846,0.00628006308751985,3.91535261284508e-06,6.49435494802941e-06,"quwiki","Wikipedia"
"rmwiki",0.890439297423419,0.0963599217998717,0.000752724450017696,0.00103464602528544,0.00448791663424389,0.00677821414082286,4.0467152555999e-05,8.61114963903507e-05,7.27900231774297e-06,1.34218750751518e-05,"rmwiki","Wikipedia"
"rmywiki",0.990222227938149,0.00220864790713286,0.00206820059795848,0.00163625980062337,0.00217549633390135,0.00137729894560282,8.33811988851944e-05,0.000130967928795098,3.92933410590831e-05,5.82260078933207e-05,"rmywiki","Wikipedia"
"rnwiki",0.965915018504055,0.00261712778674901,0.00476341960198666,0.0146276741498014,0.00500841406468443,0.00481283542372148,0.00035261395838014,0.00163761917062709,0.000124271450313062,0.000141005889682253,"rnwiki","Wikipedia"
"roa_rupwiki",0.686638274804312,0.157010533889476,0.00440425784946491,0.00293589871541232,0.0144406872445469,0.0029922835127917,0.0640902091467963,0.0615826479445136,2.98143699136357e-05,0.00587539252277292,"roa_rupwiki","Wikipedia"
"roa_tarawiki",0.984910591744114,0.00150587274396436,0.000812138769923629,0.00438168704370014,0.00746319876680054,0.000601461218737968,9.65597890894324e-05,0.000188128376673666,1.57209899213413e-05,2.46405570752955e-05,"roa_tarawiki","Wikipedia"
"rowiki",1.94395336688835e-05,0.00855592743135223,0.000583053850531548,1.10592647259157e-05,0.989053566350792,5.27998205430589e-05,0.000383273447837399,0.000390262250225024,0.000866247104096037,8.43709462274073e-05,"rowiki","Wikipedia"
"rowikiquote",0.997882352941175,0.000235294117647323,0.000235294117647116,0.000235294117647792,0.000235294117647161,0.000235294117647107,0.000235294117647067,0.000235294117647139,0.000235294117647059,0.00023529411764706,"rowikiquote","Wikiquote"
"rowikivoyage",0.997882352941176,0.000235294117647138,0.00023529411764715,0.00023529411764707,0.000235294117647162,0.000235294117647116,0.00023529411764706,0.000235294117647063,0.000235294117647059,0.00023529411764706,"rowikivoyage","Wikivoyage"
"ruewiki",0.908122299389872,0.0343940786797182,0.0058793883696918,0.000725325343394048,0.0251520880783997,0.000550983548181597,0.0123214830478111,0.0128367619015532,7.3923349667366e-06,1.01993064121096e-05,"ruewiki","Wikipedia"
"ruwiki",1.9677192375288e-06,1.62607129085555e-06,1.2919129503554e-06,6.67823806401083e-06,2.95466685399659e-06,1.71175859838523e-06,0.789086190019976,6.40753499474224e-07,0.21089649813603,4.4072349919673e-07,"ruwiki","Wikipedia"
"ruwikinews",0.916957060238845,0.0671058316507352,8.86445925673041e-05,0.014615985378061,0.00057874942461618,0.000147016539430302,0.00021732894509186,0.000255235753821703,6.53484640089823e-07,3.34939921916174e-05,"ruwikinews","Wikinews"
"ruwikiquote",0.941036726484478,0.0511328972313004,0.000537158695886519,0.00084288886012757,0.00520244286079959,0.00087296658046348,0.000131320437866368,0.00022521847713777,8.09441125689036e-06,1.02859606836947e-05,"ruwikiquote","Wikiquote"
"ruwikisource",2.07203953623638e-10,2.40247791224755e-10,2.08175460315835e-10,2.00293959711759e-10,2.09704822061858e-10,1.97709662857767e-10,3.06368760400897e-10,2.99755424264602e-10,0.999999997698614,4.3192594232534e-10,"ruwikisource","Wikisource"
"ruwikivoyage",0.997882352941176,0.000235294117647262,0.000235294117647059,0.000235294117647165,0.000235294117647236,0.000235294117647343,0.000235294117647063,0.000235294117647081,0.000235294117647059,0.000235294117647059,"ruwikivoyage","Wikivoyage"
"rwwiki",0.984168222925156,0.00318856099024309,0.00357775993081622,0.000633998713852314,0.00693675631875894,0.00136236181737038,3.64544211919383e-05,5.71430358789756e-05,1.62584677660267e-05,2.2483378966313e-05,"rwwiki","Wikipedia"
"sahwiki",0.977973503435004,0.0138007490238493,0.000236102494091338,0.000850015748810266,0.00280590296299077,0.000156509677283949,0.00183399884240201,0.00233880165625328,1.67906782441568e-06,2.73709149053812e-06,"sahwiki","Wikipedia"
"sawiki",0.720298301809631,0.260811756284844,0.0010244349142925,0.000617194593594338,0.00227056513424954,0.00128620018198598,0.00688171757990999,0.00679735997359619,4.68327451831278e-06,7.78625337854871e-06,"sawiki","Wikipedia"
"scnwiki",0.837091746832819,0.0695138181761581,0.00460522328296074,0.0809750900373381,0.00113414844957149,0.000192434225346003,0.00293975960084174,0.00354595854542869,8.68481250666057e-07,9.52368285256487e-07,"scnwiki","Wikipedia"
"scowiki",0.905076641011144,0.016779526576454,0.00547631752727745,0.0680656056335937,0.000277172950738819,0.000169192112697416,0.000982343908868266,0.00107769888286745,0.00204701793058297,4.84834657759327e-05,"scowiki","Wikipedia"
"scwiki",0.97390789935766,0.00181116834281421,0.000101672379454064,0.00188275352659451,0.000961420235395225,0.00157825355819087,0.000849054660680374,0.0188964074293985,2.7576736524196e-06,8.61283615979867e-06,"scwiki","Wikipedia"
"sdwiki",0.94724298879683,0.00393370961710027,0.00234084349081541,0.000376604904078011,0.00421334144299223,0.00136150099794512,0.0217766130666777,0.0187407154959373,5.80091244765289e-06,7.88127517623617e-06,"sdwiki","Wikipedia"
"sewiki",0.650224066685503,0.315550166125372,0.000383650321511496,0.00162514584884753,0.00249056844943328,0.00136396177831603,0.0139428066810792,0.0143971583032917,7.00939635500742e-06,1.54664102902967e-05,"sewiki","Wikipedia"
"sgwiki",0.967636940328802,0.0180553306407775,0.0028803202960628,0.000973003392225437,0.00744342012755544,0.00223461585440834,0.000203243914448741,0.00028815759339099,0.000117786328260028,0.000167181524068752,"sgwiki","Wikipedia"
"shwiki",0.936137580558049,0.0436916126011817,0.00117888408006243,0.0182285414183337,0.00034245786092494,7.30264022703919e-05,5.70525080842073e-05,0.000290419141894455,2.04943152036475e-07,2.20486046989831e-07,"shwiki","Wikipedia"
"simplewiki",0.872720077754006,0.00945104079702701,0.00233345568933501,0.110801402522609,0.00299284485922677,6.63566332664007e-05,9.58553200400282e-05,0.00153867638189201,1.31435793660601e-07,1.58606804078473e-07,"simplewiki","Wikipedia"
"simplewikiquote",0.322068996623586,0.0128829249138442,0.00342616961859202,0.6393450149567,0.0105537714336727,0.00665752525923142,0.000752158047480771,0.00400935549913915,0.000130870088038452,0.000173213559715997,"simplewikiquote","Wikiquote"
"siwiki",0.949071964920072,0.0373651493482666,0.000639968657747589,0.00132036189354363,0.00513813328969697,0.000916315931959897,0.00278862956706343,0.00275429929015258,1.95096947525057e-06,3.22613202240497e-06,"siwiki","Wikipedia"
"skwiki",0.910728022057056,0.00782714976100726,5.47396505463634e-05,0.0779073585141875,0.00208603460135075,4.55744063957912e-05,0.000589505042697219,0.00076136886030682,1.24953179218496e-07,1.22153273174097e-07,"skwiki","Wikipedia"
"skwikiquote",0.797253490637858,0.0141453966093139,0.00203895646697456,0.0178453133999809,0.159308946497536,0.00892518827674161,0.000120300366281314,0.000240855472353481,3.55521063978431e-05,8.60001665617122e-05,"skwikiquote","Wikiquote"
"slwiki",0.0397812700909228,5.72504823070481e-06,0.94190508269849,2.69088232348907e-05,2.37753055203531e-05,3.33562653200925e-06,5.03875676205859e-06,5.07740250492033e-06,0.0171935988583281,0.00105018738947446,"slwiki","Wikipedia"
"slwikiquote",0.699742609082279,0.273349255154481,0.00187568994384931,0.0143284026113188,0.00758899552768809,0.00217762615943351,0.000285573125732928,0.000515705871142296,5.16654716027692e-05,8.44770524717733e-05,"slwikiquote","Wikiquote"
"slwikisource",0.997882352941176,0.000235294117647332,0.000235294117647114,0.000235294117647098,0.000235294117647331,0.000235294117647084,0.000235294117647072,0.000235294117647078,0.000235294117647059,0.000235294117647061,"slwikisource","Wikisource"
"smwiki",0.989656404144042,0.0027901061156977,0.00123227199360284,0.00257709053847422,0.00184098901872045,0.00166808040473393,5.03894207628084e-05,0.000138400221079908,1.96504565498613e-05,2.6617686336183e-05,"smwiki","Wikipedia"
"snwiki",0.990665968423849,0.00377204291626258,0.0013735935647796,0.00100123392492354,0.00178098962629034,0.00120331328627347,6.73348330401692e-05,8.75825954275171e-05,2.01713878120131e-05,2.77694413415603e-05,"snwiki","Wikipedia"
"sowiki",0.982204206693834,0.000532793633363728,0.000429062753706113,0.000264695421933636,0.000714160008383166,0.000192557572266611,0.00834648580517578,0.00730909148838188,2.42266095203482e-06,4.5239620026866e-06,"sowiki","Wikipedia"
"specieswiki",0.735931566083497,0.0215892849563125,0.00178918232437652,0.12584298454114,0.00465387806566187,0.109225676716092,0.000576968276766634,0.00025847785778462,5.89289408670644e-05,7.30522375011523e-05,"specieswiki","Other"
"sqwiki",0.943040699601983,0.0248309082829732,0.000184293824930038,0.0298508381267345,0.00100334098823896,9.79657413587774e-05,0.000467178840365558,0.000523813635247684,4.49275704740557e-07,5.11682463365396e-07,"sqwiki","Wikipedia"
"sqwikibooks",0.000235294117647525,0.000235294117647177,0.00023529411764707,0.000235294117647067,0.997882352941176,0.000235294117647096,0.000235294117647059,0.00023529411764706,0.000235294117647059,0.000235294117647059,"sqwikibooks","Wikibooks"
"sqwikinews",0.955255863674714,0.00439626088575642,0.0048622046828059,0.00630523614540953,0.0254077688769494,0.00319668711081611,0.000141924023563953,0.000219952106410171,0.00011307297979071,0.000101029513784066,"sqwikinews","Wikinews"
"srnwiki",0.967636940328802,0.0180553306407775,0.0028803202960628,0.000973003392225437,0.00744342012755544,0.00223461585440834,0.000203243914448741,0.00028815759339099,0.000117786328260028,0.000167181524068752,"srnwiki","Wikipedia"
"srwiki",0.967006369457432,0.0277659869430101,0.00171370514815639,0.000872320985310342,0.000210260778806671,0.000142401387715607,0.00214661756513715,0.000142053636642471,1.40394490403505e-07,1.43703298511812e-07,"srwiki","Wikipedia"
"srwikinews",0.959257026605083,0.03577523336498,0.00146710432412436,0.000680979734201031,0.00199543700624531,0.000653936978376125,6.06040330417169e-05,8.84885170120436e-05,6.84940518533385e-06,1.4340031751247e-05,"srwikinews","Wikinews"
"sswiki",0.970982049557947,0.0155134151867246,0.00290594549831824,0.00171081781290509,0.00597047612816094,0.00256092483543917,8.82702366245732e-05,0.000185937862656478,3.52315343614555e-05,4.69313468623199e-05,"sswiki","Wikipedia"
"stqwiki",0.852202826565844,0.114664300380222,0.000586895865641342,0.00170167843898603,0.00943592808948605,0.000329195230433007,0.0105708695754811,0.0104921622002112,5.38643697725736e-06,1.07572167184406e-05,"stqwiki","Wikipedia"
"stwiki",0.997414996503282,0.00100563162609239,0.000330037949998751,0.000210285170844255,0.000468250524790661,0.000433118303640251,3.45733867890433e-05,6.15137542457488e-05,1.81391845377958e-05,2.34535957792368e-05,"stwiki","Wikipedia"
"suwiki",0.981174613485366,0.00739016760976745,0.000156732179449437,0.000809539474810982,0.000298916476840098,0.00013314895224003,0.00488996223986857,0.00514204935807471,1.66279128617075e-06,3.20743229672755e-06,"suwiki","Wikipedia"
"svwiki",0.754303995273047,0.00797641829254118,0.0619340957200137,0.0356974792919937,0.00359129261629522,0.134450582556605,0.000459774748046463,3.03835094212879e-05,0.0010588736481455,0.000497104343890145,"svwiki","Wikipedia"
"svwikinews",0.936425682099288,0.0495372372523079,0.00204421722827183,0.00495509630740233,0.00497402088436613,0.00183633589540552,6.42982069373902e-05,0.000137976432512263,1.03182410373387e-05,1.4817452470631e-05,"svwikinews","Wikinews"
"svwikiquote",0.984626603151608,0.00340208723847327,0.000888507085143536,0.00493337945859287,0.00265760421243523,0.00242346146045228,0.000332754046991366,0.000428407622029596,0.000117787610462995,0.000189408113811163,"svwikiquote","Wikiquote"
"svwikisource",0.997882352941176,0.000235294117647345,0.000235294117647143,0.000235294117647111,0.000235294117647231,0.000235294117647128,0.000235294117647064,0.000235294117647066,0.000235294117647059,0.000235294117647061,"svwikisource","Wikisource"
"svwikivoyage",0.997882352941176,0.000235294117647256,0.000235294117647129,0.000235294117647122,0.000235294117647238,0.000235294117647186,0.000235294117647064,0.000235294117647067,0.000235294117647059,0.000235294117647062,"svwikivoyage","Wikivoyage"
"swwiki",0.908210151188829,0.0608357230087237,0.000138881324260969,0.0245184687308211,0.000595555914103778,0.000363981322520923,0.00252425584295058,0.00280985199734334,1.09304748914209e-06,2.03762295796199e-06,"swwiki","Wikipedia"
