"","topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","project","projecttype"
"tcywiki",0.985710609271882,0.00189996873668016,0.00617668263502686,0.00384839933557748,0.00170831729057556,0.00018037541556213,0.000295051275831209,0.000180596038864328,"tcywiki","Wikipedia"
"test2wiki",0.000360230547550492,0.000360230547550447,0.000360230547550434,0.000360230547550476,0.997478386167147,0.000360230547550432,0.000360230547550432,0.000360230547550472,"test2wiki","Wikipedia"
"testwiki",0.000360230547550534,0.000360230547550442,0.000360230547550432,0.000360230547550435,0.000360230547550477,0.000360230547550432,0.997478386167147,0.000360230547550432,"testwiki","Wikipedia"
"testwikidatawiki",0.000181650767669998,0.165266692446419,0.0270898258556151,0.000180472252885865,0.805930840482746,0.000180376109354629,0.000647527189618694,0.000522614895690729,"testwikidatawiki","Other"
"tetwiki",0.476222011987941,0.00162052823626917,0.265305217773149,0.003095403625197,0.249432641967885,9.37984289333654e-05,0.00380280409539384,0.000427593885231096,"tetwiki","Wikipedia"
"tewiki",0.982841998570022,0.000226212652466486,0.000170797992640066,2.23428696490397e-05,0.000314492791495041,4.63542190395346e-06,0.0164122577929834,7.26190883970695e-06,"tewiki","Wikipedia"
"tgwiki",0.0129000762739178,3.62877369568977e-05,0.0143853384196666,0.610825169770203,0.000159984555288069,0.244053627283935,0.00421877165735649,0.113420744302676,"tgwiki","Wikipedia"
"thwiki",0.481179631598345,0.515843496062162,0.000262157393055469,1.05602002584206e-05,0.0004183448876049,5.79603965023076e-07,0.00221507910817575,7.01511464338484e-05,"thwiki","Wikipedia"
"tkwiki",0.943960126489557,0.00326371030336999,0.0337169935919914,0.00109539563409256,0.0164312077313382,4.60667182425801e-05,0.00133156193241157,0.000154937598997175,"tkwiki","Wikipedia"
"tlwiki",0.619407407924801,0.000510063815546554,0.374511375203836,3.96689286541687e-05,0.000523285833539843,0.00481940104425254,0.000181108801994152,7.68844737584594e-06,"tlwiki","Wikipedia"
"towiki",0.000360230547550432,0.000360230547551319,0.997478386167146,0.000360230547550507,0.000360230547550432,0.000360230547550432,0.000360230547550432,0.000360230547550436,"towiki","Wikipedia"
"tpiwiki",0.989498881175092,0.0019572549773033,0.00717888739683314,0.000615499346066903,0.000180420393539084,0.000180375276088025,0.00018155551144697,0.00020712592363056,"tpiwiki","Wikipedia"
"trwiki",0.283905008196943,0.700859069115601,0.000499165159034822,0.00231084424174284,0.00392122488267732,0.00582253471501351,0.00178574335644246,0.000896410332544575,"trwiki","Wikipedia"
"trwikiquote",0.712415204326852,0.00391042668889895,0.00328302550199661,0.000837655139873443,0.278993033504374,0.000180375277316587,0.000186519432417113,0.000193760128271116,"trwikiquote","Wikiquote"
"ttwiki",0.268129009661471,0.000129911744153134,0.291526340194361,4.07674123227971e-06,0.00787586212509382,0.311327240460305,0.000332628744996928,0.120674930328388,"ttwiki","Wikipedia"
"tumwiki",0.000360230547550586,0.00036023054755049,0.997478386167146,0.000360230547550517,0.000360230547550625,0.000360230547550433,0.000360230547550509,0.000360230547550442,"tumwiki","Wikipedia"
"twwiki",0.983659978355236,0.00166497148555099,0.0114192731550446,0.000363860100916474,0.0026167434525838,1.91326250535736e-05,0.000184539423379392,7.15014022357015e-05,"twwiki","Wikipedia"
"tyvwiki",0.00219139502894484,0.000366190230920151,0.000117481418586995,0.973797418585142,0.000920623170110264,0.000385584632349114,0.0222061198211814,1.5187112764918e-05,"tyvwiki","Wikipedia"
"tywiki",0.268004058294196,0.000180419150441887,0.0105784956984721,0.000590925256365943,0.715290009844466,0.000180375229820793,0.00471821494321686,0.00045750158302064,"tywiki","Wikipedia"
"udmwiki",0.110582874819922,0.00704889440008625,0.000430694205253245,0.875376178686894,0.000279259003075982,2.71696135437508e-06,0.00626968404994155,9.69787347230231e-06,"udmwiki","Wikipedia"
"ugwiki",0.944277044768665,0.000588295266622206,0.0513656141297562,0.00046964285196388,0.00298614517859007,2.03191405308567e-05,0.000199359206701013,9.35794571705966e-05,"ugwiki","Wikipedia"
"ukwiki",0.000373469894242824,0.000782779068711653,0.0030155026616472,0.01437842404696,3.56627763125148e-05,0.633089272256898,9.65912378433808e-06,0.348315230171443,"ukwiki","Wikipedia"
"ukwikinews",0.997478386167147,0.000360230547550456,0.000360230547550539,0.000360230547550444,0.000360230547550493,0.000360230547550432,0.000360230547550432,0.000360230547550432,"ukwikinews","Wikinews"
"ukwikiquote",0.997478386167147,0.000360230547550806,0.000360230547550432,0.000360230547550479,0.000360230547550432,0.000360230547550434,0.000360230547550433,0.000360230547550432,"ukwikiquote","Wikiquote"
"ukwikivoyage",0.762167831929117,0.00226218167488742,0.223048610174719,0.00358208665067964,0.00679766535477701,9.25608363538261e-05,0.00170340843085644,0.000345654948609725,"ukwikivoyage","Wikivoyage"
"urwiki",0.0763663397208969,1.50914388166993e-05,0.104609932657389,0.818885968906529,1.16818218222246e-05,7.93273050205638e-08,0.000110794206920375,1.11920320512225e-07,"urwiki","Wikipedia"
"uzwiki",0.990943055709978,0.000350116843698873,0.00168927130520485,3.6742275408424e-05,0.000230484672910789,2.29803066937689e-06,0.00673871424484638,9.31691728355894e-06,"uzwiki","Wikipedia"
"vecwiki",0.215454580914747,0.778361429512281,0.00352065210099842,0.000135878411603312,0.00093457477229074,5.21555013827556e-06,0.0015676987236229,1.99700143181945e-05,"vecwiki","Wikipedia"
"vepwiki",0.00458936038143861,5.03227755202816e-05,3.41157007399255e-05,0.990517419929001,0.00017903571081458,5.3537184644372e-05,0.00453921784405532,3.69904737858552e-05,"vepwiki","Wikipedia"
"viwiki",0.63327658386849,0.358744329947198,0.000455312418427844,0.00196381978300449,0.000256891063960859,0.00329456684529634,0.00200380670276812,4.68937085404769e-06,"viwiki","Wikipedia"
"viwikivoyage",0.982049899708047,0.00327761092051244,0.0125494496049707,0.000511978214407617,0.00125886600858951,2.29284674948154e-05,0.00026315422454197,6.61128514364227e-05,"viwikivoyage","Wikivoyage"
"vlswiki",0.592744408035627,0.212407866765389,0.0381593201251228,0.000229000417614107,0.156105010198372,1.30475965630055e-05,0.000289693955861404,5.16529054505215e-05,"vlswiki","Wikipedia"
"vowiki",0.998862399157931,0.000203665783379503,0.000736827239024014,3.75075674095601e-05,0.000133597475867407,3.3634137649094e-06,1.61979385946765e-05,6.44142402921871e-06,"vowiki","Wikipedia"
"warwiki",0.960698501498399,0.000163033602515695,0.000395691513120526,0.00380635374099948,0.000411708435097471,0.0242659485944946,0.010252592474043,6.17014133053021e-06,"warwiki","Wikipedia"
"wawiki",0.875613757329675,0.00161654565137369,0.0181386712523843,0.000617192699260623,0.101678484417775,9.02527575380962e-05,0.00206302272267259,0.000182073169320929,"wawiki","Wikipedia"
"wikidatawiki",1.21659648592487e-05,8.81891225502879e-06,2.31681153077989e-05,0.0016355518800404,0.991533592627149,0.00626848299874632,0.000294666493090519,0.000223553008551592,"wikidatawiki","Other"
"wowiki",0.268004058294196,0.000180419150441887,0.0105784956984721,0.000590925256365943,0.715290009844466,0.000180375229820793,0.00471821494321686,0.00045750158302064,"wowiki","Wikipedia"
"wuuwiki",0.985176808120272,0.00319179053053576,0.00103523992393742,3.82293089523099e-05,0.0014429992037143,0.00908383011201372,2.13505198161604e-05,9.75228075877522e-06,"wuuwiki","Wikipedia"
"xalwiki",0.919643179151126,0.0622434353078121,0.0114129900345961,0.00117990024601009,0.00467457055317252,0.000200793404565849,0.00019616612752549,0.000448965175191458,"xalwiki","Wikipedia"
"xhwiki",0.466399819597738,0.15746849599064,0.37261520958238,0.00272740120332565,0.000180813477604662,0.000180375991108635,0.000195378552679023,0.000232505604523593,"xhwiki","Wikipedia"
"xmfwiki",0.572977004011454,0.417334589669209,0.000736791875891113,7.59969874945996e-05,0.00244047404820354,4.4267461343718e-06,0.000430888567533918,0.00599982809407897,"xmfwiki","Wikipedia"
"yiwiki",0.980008819402271,0.00179327175970635,0.00113599243736799,9.41572934541943e-05,0.0010267782650073,0.0144848917963524,0.00144341226524614,1.26767805947036e-05,"yiwiki","Wikipedia"
"yowiki",0.972670290059028,0.0027619560081295,0.0112272032995118,0.000719156562356535,0.00395410280117318,2.23354121675122e-05,0.00858168416415216,6.32716934812599e-05,"yowiki","Wikipedia"
"zawiki",0.000360230547550534,0.000360230547550442,0.000360230547550432,0.000360230547550435,0.000360230547550477,0.000360230547550432,0.997478386167147,0.000360230547550432,"zawiki","Wikipedia"
"zeawiki",0.996727154868629,0.00140521420494015,0.000952569367740519,7.70155736926513e-05,0.000633970355344876,1.72010830259193e-05,0.000164888959582372,2.19855870443228e-05,"zeawiki","Wikipedia"
"zh_classicalwiki",0.858770239274925,0.00244820957375121,0.00686779083333009,0.000378012577542298,0.00622143008252213,0.122846818876486,0.00240945135279325,5.80474286500121e-05,"zh_classicalwiki","Wikipedia"
"zh_min_nanwiki",0.985356462716167,0.000574560916925684,0.000935669821837831,1.84366719396627e-05,0.000792981889323006,0.00380675833629718,0.00850456949104064,1.05601564689701e-05,"zh_min_nanwiki","Wikipedia"
"zh_yuewiki",0.985901666384249,0.00101998327389039,0.000770044277083831,2.25373862476958e-05,0.00101393276809666,0.00984793493512681,0.00141728378925167,6.61718605354802e-06,"zh_yuewiki","Wikipedia"
"zhwiki",0.0802762516114759,0.897086726417084,0.00791095234926106,0.00129461307927538,0.00720454248419432,0.00335631056697568,0.000708327836393601,0.00216227565534043,"zhwiki","Wikipedia"
"zhwikinews",0.00036023054755087,0.000360230547550444,0.000360230547550454,0.000360230547550438,0.997478386167146,0.000360230547550432,0.000360230547550433,0.000360230547550432,"zhwikinews","Wikinews"
"zhwikiquote",0.997478386167147,0.000360230547550432,0.000360230547550443,0.000360230547550438,0.000360230547550535,0.000360230547550432,0.000360230547550433,0.000360230547550432,"zhwikiquote","Wikiquote"
"zhwikisource",0.00036023054755066,0.997478386167147,0.000360230547550513,0.000360230547550432,0.000360230547550432,0.000360230547550432,0.000360230547550433,0.000360230547550435,"zhwikisource","Wikisource"
"zhwikivoyage",0.924750130751549,0.0147441232784263,0.0448286051685156,0.00125248922473524,0.012905307633163,5.21565733415127e-05,0.00126695072665102,0.000200236643618577,"zhwikivoyage","Wikivoyage"
"zuwiki",0.997478386167147,0.000360230547550714,0.000360230547550467,0.000360230547550455,0.000360230547550432,0.000360230547550432,0.000360230547550433,0.000360230547550435,"zuwiki","Wikipedia"
